微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
J7dUw4YJ5,【玩具Lisp 1.5解释器】’Lisp 1.5 - Toy Lisp 1.5 interpreter' by Rob Pike GitHub: http://t.cn/A6LI5kpH  原图 ,,无,无,无,2020-06-18 17:21,Mac客户端,7,3,0
J7dUcgjUv,"【Expose：纯PHP写的隧道服务】’Expose - A beautiful, fully open-source, tunneling service - written in pure PHP' by Beyond Code GitHub: http://t.cn/A6LxXz0R  原图 ",,无,无,无,2020-06-18 17:20,Mac客户端,2,2,1
J7az32ISZ,2020进度：▓▓▓▓▓▓▓░░░░░░░░ 46% ⛽️  ,,无,无,无,2020-06-18 08:50,Mac客户端,68,23,10
J7axvwj66,【因为论文被拒一筹莫展？看看这些被拒后获得诺奖的工作吧～加油！】《Papers that triumphed over their rejections | Slavov Lab》 http://t.cn/A6LMU3FZ  [组图共2张] 原图 ,,无,无,无,2020-06-18 08:46,Mac客户端,36,22,6
J7akFcjAy,【从歌唱到乐谱：用SPICE/Tensorflow Hub估算音高】《From singing to musical scores: Estimating pitch with SPICE and Tensorflow Hub》 http://t.cn/A6LMwe9Q  [组图共3张] 原图 ,,无,无,无,2020-06-18 08:14,Mac客户端,12,34,4
J7ag2jLIi,【图像GPT：用于像素生成/补全的图像无监督Transformer模型】《Image GPT | OpenAI》 http://t.cn/A6LMZbOp paper:《Generative Pretraining from Pixels》(2020) http://t.cn/A6LMZbO0 GitHub: http://t.cn/A6LMZbON  [组图共6张] 原图 ,,无,无,无,2020-06-18 08:03,Mac客户端,31,35,10
J7acX7dBr,"【deeplearning.ai新推出的自然语言处理专项课程(Coursera)】《Natural Language Processing | Coursera》by Younes Bensouda Mourri, Łukasz Kaiser, Eddy Shyu http://t.cn/A6LMzw9w  [组图共2张] 原图 ",,无,无,无,2020-06-18 07:55,Mac客户端,36,40,11
J7a6RqQv9,【开放域长式QA模型】《Explain Anything Like I'm Five: A Model for Open Domain Long Form Question Answering》http://t.cn/A6LMPrnS Demo:http://t.cn/A6LMPrnK  爱可可-爱生活的微博视频  ,,无,无,无,2020-06-18 07:40,微博视频,9,13,2
J7a2ssLKp,【作为数据科学家我犯过的错】《Mistakes I’ve Made As A Data Scientist》by Chris I. http://t.cn/A6LMvJkR  原图 ,,无,无,无,2020-06-18 07:30,Mac客户端,18,31,1
J79TgoqaX,"【免费书稿：《数据科学数学基础》】《Mathematics of Data Science》by Afonso S. Bandeira, Amit Singer, Thomas Strohmer (2020) http://t.cn/A6LIrCcv  [组图共2张] 原图 ",,无,无,无,2020-06-18 07:07,Mac客户端,76,94,15
J79xk2DsM,【TensorFlow路线图(资源汇编)】《TensorFlow Roadmap》by Amirsina Torfi (2020) http://t.cn/A6LIrh46  原图 ,,无,无,无,2020-06-18 06:13,Mac客户端,52,86,14
J79uLzfiS,【免费书：《全速Python自学手册(进击的Python)》】《Full Speed Python: a book for self-learners》by Joao Ventura (2018) GitHub: http://t.cn/RnfNkQ5  原图 ,,无,无,无,2020-06-18 06:07,Mac客户端,52,110,7
J79sxDAdl,【免费书：Go语言袖珍书】《The Little Go Book》by Karl Seguin (2017) http://t.cn/A6LI1Ds7  原图 ,,无,无,无,2020-06-18 06:01,Mac客户端,24,22,1
J79nlftFl,"《A Survey of Machine Learning Methods and Challenges for Windows Malware Classification》E Raff, C Nicholas [Booz Allen Hamilton & University of Maryland] (2020) http://t.cn/A6LI31HT view:http://t.cn/A6LI31HH  [组图共8张] 原图 ",,无,无,无,2020-06-18 05:48,微博 weibo.com,14,6,3
J79m9nZ8w,《The algebra and machine representation of statistical models》E Patterson [Stanford University] (2020) http://t.cn/A6LI3O89 view:http://t.cn/A6LI3O8K  [组图共3张] 原图 ,,无,无,无,2020-06-18 05:45,微博 weibo.com,19,17,3
J79jGyf3i,"《Causal intersectionality for fair ranking》K Yang, J R. Loftus, J Stoyanovich [New York University] (2020) http://t.cn/A6LI3w9I view:http://t.cn/A6LI3w9M GitHub: http://t.cn/A6LI3w9i  [组图共15张] 原图 ",,无,无,无,2020-06-18 05:39,微博 weibo.com,12,9,0
J79j4sQZX,"《Semantic Curiosity for Active Visual Learning》D S Chaplot, H Jiang, S Gupta, A Gupta [CMU & UIUC] (2020) http://t.cn/A6LIuFQG view:http://t.cn/A6LIuFQq Home:http://t.cn/A6LIuFQ5  [组图共10张] 原图 ",,无,无,无,2020-06-18 05:38,微博 weibo.com,7,8,2
J79isDdsp,"《Communicative need modulates competition in language change》A Karjus, R A. Blythe, S Kirby, K Smith [University of Edinburgh] (2020) http://t.cn/A6LIu1d2 view:http://t.cn/A6LIu1dZ GitHub:http://t.cn/A6LIu1dL  [组图共8张] 原图 ",,无,无,无,2020-06-18 05:36,微博 weibo.com,3,2,0
J79hEmhjC,"《LiDARsim: Realistic LiDAR Simulation by Leveraging the Real World》S Manivasagam, S Wang, K Wong, W Zeng, M Sazanovich, S Tan, B Yang, W Ma, R Urtasun [Uber Advanced Technologies Group] (2020) http://t.cn/A6LIuTEE view:http://t.cn/A6LIuTEm  [组图共18张] 原图 ",,无,无,无,2020-06-18 05:34,微博 weibo.com,13,47,1
J79gdqBgB,《Variational Bayesian Monte Carlo with Noisy Likelihoods》L Acerbi [University of Geneva] (2020) http://t.cn/A6LIui94 view:http://t.cn/A6LIui9b  [组图共8张] 原图 ,,无,无,无,2020-06-18 05:31,微博 weibo.com,15,16,2
J79fnr3FT,"《Ordering Dimensions with Nested Dropout Normalizing Flows》A Bekasov, I Murray [University of Edinburgh] (2020) http://t.cn/A6LIuGRe view:http://t.cn/A6LIuGRg  [组图共9张] 原图 ",,无,无,无,2020-06-18 05:29,微博 weibo.com,7,9,1
J79bxC3Z9,"*《Understanding and mitigating exploding inverses in invertible neural networks》J Behrmann, P Vicol, K Wang, R Grosse, J Jacobsen [University of Bremen & University of Toronto] (2020) http://t.cn/A6LImSQK view:http://t.cn/A6LImSQ6 GitHub:http://t.cn/A6LImSQa  [组图共18张] 原图 ",,无,无,无,2020-06-18 05:19,微博 weibo.com,9,7,0
J799rjJq9,"*《Accelerating Online Reinforcement Learning with Offline Datasets》A Nair, M Dalal, A Gupta, S Levine [UC Berkeley] (2020) http://t.cn/A6LImPDj view:http://t.cn/A6LImPDl  [组图共9张] 原图 ",,无,无,无,2020-06-18 05:14,微博 weibo.com,9,13,1
J797Vgnd6,《今日学术视野(2020.6.18)》http://t.cn/A6LInR6z  ,,无,无,无,2020-06-18 05:10,Mac客户端,2,1,0
J79616YFs,早！  原图 ,,无,无,无,2020-06-18 05:06,Mac客户端,37,11,6
J76c80Tos,晚安～  爱可可-爱生活的微博视频  ,,无,无,无,2020-06-17 21:42,微博视频,52,16,7
J76bH7VY8,《爱可可老师24小时热门分享(2020.6.17)》  爱可可老师24小时热门分享(2020.6.17)  ,,无,无,无,2020-06-17 21:41,微博 weibo.com,2,3,0
J75oGAWus,电影里的软件工程师 vs. 现实里的软件工程师 🤣  爱可可-爱生活的微博视频  ,,无,无,无,2020-06-17 19:41,微博视频,187,115,18
J74ZWocMX,莫奈和他的花园  [组图共4张] 原图 ,,无,无,无,2020-06-17 18:40,Mac客户端,43,13,1
J739n50qH,'《机器阅读理解：算法与实践》代码' by Chenguang Zhu GitHub: http://t.cn/A6LV87M9  原图 ,,无,无,无,2020-06-17 13:57,Mac客户端,51,86,13
J73637NQN,【NLP多任务训练/推断工具包】'multi_task_NLP - a utility toolkit enabling NLP developers to easily train and infer a single model for multiple tasks.' by Jio Haptik Technologies Limited GitHub: http://t.cn/A6LVQzHI  原图 ,,无,无,无,2020-06-17 13:49,Mac客户端,18,35,7
J72Zt53W8,【医学领域问答数据集(QA/VQA)列表】’Existing Medical QA Datasets - Multimodal Question Answering in the Medical Domain: A summary of Existing Datasets and Systems' by Asma Ben Abacha GitHub: http://t.cn/A6LVTwvI  原图 ,,无,无,无,2020-06-17 13:33,Mac客户端,24,35,7
J72X99vcc,'Smuggler - An HTTP Request Smuggling / Desync testing tool written in Python 3' by Evan GitHub: http://t.cn/A6LVY6bZ  原图 ,,无,无,无,2020-06-17 13:27,Mac客户端,6,4,0
J71hcr2tK,单目360˚深度估计  paper:《BiFuse: Monocular 360˚ Depth Estimation via Bi-Projection Fusion》http://t.cn/A6LV7KrU Home:http://t.cn/A6LV7Krb GitHub:http://t.cn/A6LV7Krq  爱可可-爱生活的微博视频  ,,无,无,无,2020-06-17 09:11,微博视频,33,37,4
J71fD0GHA,单幅图片HDR重建  paper:《Single-Image HDR Reconstruction by Learning to Reverse the Camera Pipeline》http://weibo.com/1402400261/IBHFL7kpO GitHub:http://t.cn/A6ZYQLBt Colab:http://t.cn/A6LVhrSd  爱可可-爱生活的微博视频  ,,无,无,无,2020-06-17 09:07,微博视频,42,67,12
J71bAphPn,【S3D MIL-NCE 文本视频检索实例】“Text-to-Video retrieval with S3D MIL-NCE (Colab)” http://t.cn/A6LVPqO7  爱可可-爱生活的微博视频  ,,无,无,无,2020-06-17 08:57,微博视频,14,16,4
J70Hx1zE7,【Kaggle新赛：康奈尔鸟叫识别(用于鸟类数量监测)】“Cornell Birdcall Identification - Build tools for bird population monitoring | Kaggle” http://t.cn/A6Lc3zy6  原图 ,,无,无,无,2020-06-17 07:43,Mac客户端,17,23,0
J70bteEB5,"《Post-Hoc Methods for Debiasing Neural Networks》Y Savani, C White, N S Govindarajulu [RealityEngines.AI & RAIR Lab RPI] (2020) http://t.cn/A6LcjHnu view:http://t.cn/A6LcjHn3 GitHub: http://t.cn/A6LcjHn1  [组图共7张] 原图 ",,无,无,无,2020-06-17 06:24,微博 weibo.com,8,6,2
J70a8fqF2,"《γγ-ABC: Outlier-Robust Approximate Bayesian Computation based on Robust Divergence Estimator》M Fujisawa, T Teshima, I Sato [The University of Tokyo] (2020) http://t.cn/A6LcjfRS view:http://t.cn/A6LcjfRo  [组图共18张] 原图 ",,无,无,无,2020-06-17 06:21,微博 weibo.com,5,13,0
J703o7DVa,"《Optimization and Generalization Analysis of Transduction through Gradient Boosting and Application to Multi-scale Graph Neural Networks》K Oono, T Suzuki [The University of Tokyo] (2020) http://t.cn/A6LcWpn0 view:http://t.cn/A6LcWpnN GitHub: http://t.cn/A6LcWpnp  [组图共18张] 原图 ",,无,无,无,2020-06-17 06:04,微博 weibo.com,9,17,0
J702gjJ7F,"《Finding trainable sparse networks through Neural Tangent Transfer》T Liu, F Zenke [Friedrich Miescher Institute for Biomedical Research] (2020) http://t.cn/A6LcWcHl view:http://t.cn/A6LcWcHR GitHub: http://t.cn/A6LcWcHE  [组图共16张] 原图 ",,无,无,无,2020-06-17 06:02,微博 weibo.com,5,4,2
J701h8hZZ,"《PatchUp: A Regularization Technique for Convolutional Neural Networks》M Faramarzi, M Amini, A Badrinaaraayanan, V Verma, S Chandar [Mila - Quebec AI Institute] (2020) http://t.cn/A6LcW7Ut view:http://t.cn/A6LcW7UV GitHub: http://t.cn/A6LcW7UM  [组图共14张] 原图 ",,无,无,无,2020-06-17 05:59,微博 weibo.com,13,19,4
J6ZZQuUpS,"《Equivariant Neural Rendering》E Dupont, M A Bautista, A Colburn, A Sankar, C Guestrin, J Susskind, Q Shan [University of Oxford & Apple Inc] (2020) http://t.cn/A6LcOHrj view:http://t.cn/A6LcOHrl  [组图共18张] 原图 ",,无,无,无,2020-06-17 05:56,微博 weibo.com,4,6,0
J6ZY5f8dL,"《How to Avoid Being Eaten by a Grue: Structured Exploration Strategies for Textual Worlds》P Ammanabrolu, E Tien, M Hausknecht, M O. Riedl [Georgia Institute of Technology & Microsoft Research] (2020) http://t.cn/A6LcOtxa view:http://t.cn/A6LcOtxS GitHub: http://t.cn/A6LcOtxK  [组图共11张] 原图 ",,无,无,无,2020-06-17 05:51,微博 weibo.com,3,6,1
J6ZSgDHKU,"《Autofocused oracles for model-based design》C Fannjiang, J Listgarten [UC Berkeley] (2020) http://t.cn/A6LcpDiN view:http://t.cn/A6LcpDi0  [组图共6张] 原图 ",,无,无,无,2020-06-17 05:37,微博 weibo.com,3,1,0
J6ZLaqjMQ,"*《Why Normalizing Flows Fail to Detect Out-of-Distribution Data》P Kirichenko, P Izmailov, A G Wilson [New York University] (2020) http://t.cn/A6LcNIzM view:http://t.cn/A6LcNIzf GitHub:http://t.cn/A6LcNIzI  [组图共18张] 原图 ",,无,无,无,2020-06-17 05:20,微博 weibo.com,12,19,3
J6ZF6fww4,《今日学术视野(2020.6.17)》http://t.cn/A6Lc9s6D  ,,无,无,无,2020-06-17 05:05,Mac客户端,4,0,0
J6ZCB4Mmb,早！  原图 ,,无,无,无,2020-06-17 04:58,Mac客户端,33,7,11
J6WNjuzF3,晚安～  爱可可-爱生活的微博视频  ,,无,无,无,2020-06-16 21:47,微博视频,19,0,1
J6WLJn2oV,《爱可可老师24小时热门分享(2020.6.16)》  爱可可老师24小时热门分享(2020.6.16)  ,,无,无,无,2020-06-16 21:43,微博 weibo.com,3,2,1
J6VXOF6ZC,Thomas Edwin Mostyn(英国)作品  [组图共4张] 原图 ,,无,无,无,2020-06-16 19:40,Mac客户端,15,4,2
J6Vp1l9K8,🤪  原图 ,,无,无,无,2020-06-16 18:14,Mac客户端,73,36,20
J6Vighvgb,看清了吗？ 😵  爱可可-爱生活的微博视频  ,,无,无,无,2020-06-16 17:57,微博视频,27,13,9
J6VewEd9v,时间，是你能给予他人最好的礼物，因为你付出的，是生命中永远无法再次得到的部分。  ,,无,无,无,2020-06-16 17:48,Mac客户端,101,80,2
J6TZMAa76,"【SAD!：""现代""版sed工具，批量文件编辑、查找/替换】’SAD! - Search and replace | Space Age seD' by mushroom GitHub: http://t.cn/A6L5KMf4  [组图共2张] 原图 ",,无,无,无,2020-06-16 14:39,Mac客户端,10,14,2
J6TOswO0K,'yolo-face-with-landmark - 用PyTorch实现的基于yolov3的轻量级人脸检测（包含关键点）' by ouyanghuiyu GitHub: http://t.cn/A6LqeGE5  原图 ,,无,无,无,2020-06-16 14:11,Mac客户端,44,76,16
J6TNzk8TM,【Vocable AAC：安卓发声机器人App，让患有多发性硬化症、中风、肌萎缩性侧索硬化症或脊髓损伤的人用追踪头部运动的app进行交流】’Vocable AAC for Android - Vocable for Android' by WillowTree GitHub: http://t.cn/A6L56du3  原图 ,,无,无,无,2020-06-16 14:09,Mac客户端,13,6,2
J6TMhbmFi,"【datoji：远程JSON存储服务，支持JSON数据的远程增删改查】’datoji - Remote JSON storage server. Create, Read, Update, Delete and Search JSON data.' by Davide Santangelo GitHub: http://t.cn/A6L5662P  原图 ",,无,无,无,2020-06-16 14:06,Mac客户端,11,7,1
J6TIHCMOY,【YOLOv5安卓平台基于NCNN框架的C++实现】’YOLOv5 NCNN Implementation - YOLOv5 C++ Implementation on Android using NCNN framework' by Haoqing Deng GitHub: http://t.cn/A6L5ih27  原图 ,,无,无,无,2020-06-16 13:57,Mac客户端,36,50,9
J6TFx7sFg,"【MicroscoPy：用乐高、3D打印、Arduino、树莓派自制的开源模块化电动显微镜】’MicroscoPy：An open-source MICROSCOPE built using LEGO bricks, 3D-printing, Arduino and Raspberry Pi' by IBM GitHub: http://t.cn/A6L5xBOR  [组图共9张] 原图 ",,无,无,无,2020-06-16 13:49,Mac客户端,36,28,5
J6TvO0yKP,【graphein：蛋白图表示库】’graphein - Protein Graph Library' by Arian Jamasb GitHub: http://t.cn/A6L5fcdg  [组图共2张] 原图 ,,无,无,无,2020-06-16 13:25,Mac客户端,13,21,8
J6Tu7ojLm,【pdfcomments：自动从PDF文档提取注解信息】’pdfcomments: extract comments from PDF' by hoffmangroup GitHub: http://t.cn/A6L5VT44  原图 ,,无,无,无,2020-06-16 13:21,Mac客户端,7,20,3
J6Ttc4izX,"【kvrocks：基于rocksdb、兼容Redis协议、旨在降低内存开销的键值型数据库】’kvrocks - the kvrocks(kv-rocks) is SSD NoSQL which based on rocksdb, and compatible with the Redis protocol, intention to decrease the cost of memory and increase the capability' by Bit Leak GitHub: http://t.cn/A6L5VfJS 原图 ",,无,无,无,2020-06-16 13:19,Mac客户端,6,13,0
J6RsoDwu6,【从 GRU 到 Transformer】《From GRU to Transformer》by Sewade Ogun http://t.cn/A6LyDoML  原图 ,,无,无,无,2020-06-16 08:11,Mac客户端,44,78,14
J6RproB4t,【用新版nlp库加载17GB+英文维基语料只占用9MB内存遍历速度2-3 Gbit/s】’Load full English Wikipedia dataset in HuggingFace nlp library' by Thomas Wolf GitHub: http://t.cn/A6LqCYAh  原图 ,,无,无,无,2020-06-16 08:04,Mac客户端,68,89,19
J6R5N3DGp,"【XGLUE：用现实场景任务扩展跨语言理解和生成】《XGLUE: Expanding cross-lingual understanding and generation with tasks from real-world scenarios | Microsoft Research》 http://t.cn/A6Lq6ToW paper:《XGLUE: A New Benchmark Dataset for Cross-lingual Pre-training, Understanding and Generation》http://t.cn/A6Lq6ToT [组图共3张] 原图 ",,无,无,无,2020-06-16 07:16,Mac客户端,6,14,2
J6R4IARjo,【多尺度Attention语义分割】《Using Multi-Scale Attention for Semantic Segmentation | NVIDIA Developer Blog》 http://t.cn/A6Lq6V1w  [组图共6张] 原图 ,,无,无,无,2020-06-16 07:13,Mac客户端,53,73,10
J6QEj2yOi,"《Sparse and Continuous Attention Mechanisms》A F. T. Martins, M Treviso, A Farinhas, V Niculae, M A. T. Figueiredo, P M. Q. Aguiar [University of Lisbon] (2020) http://t.cn/A6Lbc5gM view:http://t.cn/A6LqVHwO  [组图共14张] 原图 ",,无,无,无,2020-06-16 06:08,微博 weibo.com,18,24,6
J6QAPw34U,"《Autonomous Driving with Deep Learning: A Survey of State-of-Art Technologies》Y Huang, Y Chen [Black Sesame Technology Inc & Futurewei Technology Inc] (2020) http://t.cn/A6LqcrAq view:http://t.cn/A6LqcrA5  [组图共18张] 原图 ",,无,无,无,2020-06-16 05:59,微博 weibo.com,25,34,14
J6Qxtz3WR,"《Is deep learning necessary for simple classification tasks?》J D. Romano, T T. Le, W Fu, J H. Moore [University of Pennsylvania] (2020) http://t.cn/A6LqcLnc view:http://t.cn/A6LqcLnq  [组图共10张] 原图 ",,无,无,无,2020-06-16 05:51,微博 weibo.com,18,36,3
J6Qs3hpUa,"《Learning Graph Models for Template-Free Retrosynthesis》V R Somnath, C Bunne, C W. Coley, A Krause, R Barzilay [ETH & MIT] (2020) http://t.cn/A6LqtLWD view:http://t.cn/A6LqtLWg  [组图共8张] 原图 ",,无,无,无,2020-06-16 05:38,微博 weibo.com,6,5,1
J6QrbxaN9,"《Training spiking multi-layer networks with surrogate gradients on an analog neuromorphic substrate》B Cramer, S Billaudelle, S Kanya, A Leibfried, A Grübl, V Karasenko, C Pehle, K Schreiber, Y Stradmann, J Weis, J Schemmel, F Zenke [Heidelberg University] (2020) http://t.cn/A6Lbc5nl view:http://t.cn/A6Lq5sbb [组图共8张] 原图 ",,无,无,无,2020-06-16 05:36,微博 weibo.com,6,2,2
J6QlnBBvO,"*《Training Generative Adversarial Networks with Limited Data》T Karras, M Aittala, J Hellsten, S Laine, J Lehtinen, T Aila [NVIDIA] (2020) http://t.cn/A6Lbc5no view:http://t.cn/A6LqqBtW  [组图共15张] 原图 ",,无,无,无,2020-06-16 05:21,微博 weibo.com,36,23,6
J6Qil7clS,"*《Rethinking Pre-training and Self-training》B Zoph, G Ghiasi, T Lin, Y Cui, H Liu, E D. Cubuk, Q V. Le [Google Research] (2020) http://t.cn/A6Lbc5np view:http://t.cn/A6Lqq4tP  [组图共18张] 原图 ",,无,无,无,2020-06-16 05:14,微博 weibo.com,30,56,10
J6QcyAKiZ,"*《Are we done with ImageNet?》L Beyer, O J. Hénaff, A Kolesnikov, X Zhai, A v d Oord [Google Brain & DeepMind] (2020) http://t.cn/A6LqbdPA view:http://t.cn/A6LqbdPw  [组图共15张] 原图 ",,无,无,无,2020-06-16 05:00,微博 weibo.com,13,16,2
J6QahkGvp,《今日学术视野(2020.6.16)》http://t.cn/A6LqbMEN  ,,无,无,无,2020-06-16 04:54,Mac客户端,2,1,0
J6Q970ysV,早！  原图 ,,无,无,无,2020-06-16 04:51,Mac客户端,13,10,6
J6NjqvG61,晚安～  爱可可-爱生活的微博视频  ,,无,无,无,2020-06-15 21:38,微博视频,63,21,9
J6NiSl6OP,《爱可可老师24小时热门分享(2020.6.15)》  爱可可老师24小时热门分享(2020.6.15)  ,,无,无,无,2020-06-15 21:37,微博 weibo.com,3,3,1
J6M5Jy0aM,永恒的抉择 🤣  原图 ,,无,无,无,2020-06-15 18:32,Mac客户端,67,21,6
J6M5dAq3X,水能洗车，也能砸车 🌊 🚗  爱可可-爱生活的微博视频  ,,无,无,无,2020-06-15 18:31,微博视频,14,4,7
J6LRwrRnf,刚毕业的研究生 vs. 五年后  😜 祝完成答辩的同学们前程似锦～  [组图共2张] 原图 ,,无,无,无,2020-06-15 17:57,Mac客户端,194,42,18
J6LMlbJJQ,PIFuHD单张人物照片3D化非官方测试效果  ref:http://weibo.com/1402400261/IBIFhkcVK  爱可可-爱生活的微博视频  ,,无,无,无,2020-06-15 17:44,微博视频,32,31,5
J6LK9j0ZF,【用StyleGAN2合成高分辨率图像】《Synthesizing High-Resolution Images with StyleGAN2》 http://t.cn/A6LbufyI  爱可可-爱生活的微博视频  ,,无,无,无,2020-06-15 17:39,微博视频,39,39,3
J6K0h49EB,【命令行待办清单管理器】’The CLI To-Do List / Task Manager for Geeks' by Anis uddin Ahmad GitHub: http://t.cn/A6LbhOJz  原图 ,,无,无,无,2020-06-15 13:13,Mac客户端,28,29,7
J6JWa8Gil,【推荐系统“必读”文献列表】’Awesome-RecSys-Works - Must-read papers on recommendation systems (RecSys)' by SCNU-DIL GitHub: http://t.cn/A6LbUtqc  原图 ,,无,无,无,2020-06-15 13:03,Mac客户端,44,62,9
J6JUmoNTC,【多轮对话/但轮对话baselines集合】’Multi-turn Dialog Zoo - Multi-turn dialogue baselines written in PyTorch' by GMFTBY GitHub: http://t.cn/A6Lbyllw  原图 ,,无,无,无,2020-06-15 12:58,Mac客户端,14,31,4
J6JMG7wsJ,【音乐格子：好玩的音乐创作/演奏格子】'Music Grid - A Music Grid you can play around and create short music.' by Irshad PI http://t.cn/A6Lb24Sb GitHub: http://t.cn/A6Lb24S4  爱可可-爱生活的微博视频  ,,无,无,无,2020-06-15 12:39,微博视频,18,13,3
J6JABgf1H,【概率数据结构模板库】'PDSTL - Probabilistic Data Structure Template Library' by Hamed Zaghaghi GitHub: http://t.cn/A6LbzvEI  原图 ,,无,无,无,2020-06-15 12:10,Mac客户端,17,13,1
J6Jywqban,【hotreload.py：Python代码的“热重载”(源码有变化时自动重新加载)器】’hotreload.py - hot reload your python code!' by Sayan Goswami GitHub: http://t.cn/A6Lb7cpF  原图 ,,无,无,无,2020-06-15 12:04,Mac客户端,37,46,9
J6Ie1w2Bx,François Chollet：如果一个系统包含有反馈回路，那么最终，系统会由反馈回路所定义。要理解一个系统，先找到它的反馈回路。  ,,无,无,无,2020-06-15 08:41,Mac客户端,34,18,3
J6I0SvIwF,【斯坦福 CS520《知识图谱》课程(2020)】《CS 520: Knowledge Graphs》http://t.cn/A6ZMpIQJ  [组图共2张] 原图 ,,无,无,无,2020-06-15 08:09,Mac客户端,81,208,17
J6H693lu4,"《Disentangled Non-Local Neural Networks》M Yin, Z Yao, Y Cao, X Li, Z Zhang, S Lin, H Hu [Tsinghua University & Microsoft Research Asia] (2020) http://t.cn/A6L4J9UZ view:http://t.cn/A6L4J9U7  [组图共18张] 原图 ",,无,无,无,2020-06-15 05:49,微博 weibo.com,19,30,5
J6H5jyUas,"《A Baseline for Shapely Values in MLPs: from Missingness to Neutrality》C Izzo, A Lipani, R Okhrati, F Medda [University College London] (2020) http://t.cn/A6L4J6ZC view:http://t.cn/A6L4J6ZN  [组图共7张] 原图 ",,无,无,无,2020-06-15 05:47,微博 weibo.com,13,7,1
J6H2eFjPo,"《SoftFlow: Probabilistic Framework for Normalizing Flow on Manifolds》H Kim, H Lee, W H Kang, J Y Lee, N S Kim [Seoul National University] (2020) http://t.cn/A6L4J7MH view:http://t.cn/A6L4J7MQ  [组图共18张] 原图 ",,无,无,无,2020-06-15 05:39,微博 weibo.com,9,22,1
J6H0XwHDI,"《SIDU: Similarity Difference and Uniqueness Method for Explainable AI》S M. Muddamsetty, M N. S. Jahromi, T B. Moeslund [Aalborg University] (2020) http://t.cn/A6L4xduS view:http://t.cn/A6L4xduo  [组图共7张] 原图 ",,无,无,无,2020-06-15 05:36,微博 weibo.com,12,21,3
J6H04xn1l,"《Deterministic Gaussian Averaged Neural Networks》R Campbell, C Finlay, A M Oberman [McGill University] (2020) http://t.cn/A6L4xmv6 view:http://t.cn/A6L4xmvi GitHub:http://t.cn/A6L4xmvJ  [组图共11张] 原图 ",,无,无,无,2020-06-15 05:34,微博 weibo.com,5,4,2
J6GZp9pQd,"《The growth and form of knowledge networks by kinesthetic curiosity》D Zhou, D M. Lydon-Staley, P Zurn, D S. Bassett [University of Pennsylvania] (2020) http://t.cn/A628CbHO view:http://t.cn/A6L4xQz2  [组图共4张] 原图 ",,无,无,无,2020-06-15 05:32,微博 weibo.com,1,5,0
J6GYC4ufI,"《Scene relighting with illumination estimation in the latent space on an encoder-decoder scheme》A P Dherse, M N Everaert, J J Gwizdała [EPFL] (2020) http://t.cn/A6L4xW77 view:http://t.cn/A6L4xW7h  [组图共18张] 原图 ",,无,无,无,2020-06-15 05:31,微博 weibo.com,4,5,1
J6GXkAzVt,"《Fair Data Integration》S Galhotra, K Shanmugam, P Sattigeri, K R. Varshney [University of Massachusetts Amherst & IBM Research] (2020) http://t.cn/A6L4xS2s view:http://t.cn/A6L4xSLv  [组图共10张] 原图 ",,无,无,无,2020-06-15 05:27,微博 weibo.com,6,3,0
J6GRm5xoa,"《Learning to Solve Combinatorial Optimization Problems on Real-World Graphs in Linear Time》I Drori, A Kharkar, W R. Sickinger, B Kates, Q Ma, S Ge, E Dolev, B Dietrich, D P. Williamson, M Udell [Cornell University & Columbia University] (2020) http://t.cn/A6L4MuPg view:http://t.cn/A6L4MuPD [组图共8张] 原图 ",,无,无,无,2020-06-15 05:13,微博 weibo.com,13,15,0
J6GPQF3EJ,"*《Prediction with directed transitions: complex eigenstructure, grid cells and phase coding》C Yu, T E.J. Behrens, N Burgess [UCL & University of Oxford] (2020) http://t.cn/A6L4MlRT view:http://t.cn/A6L4MlR8  [组图共13张] 原图 ",,无,无,无,2020-06-15 05:09,微博 weibo.com,4,6,0
J6GOx8wOk,"*《Wavelet Networks: Scale Equivariant Learning From Raw Waveforms》D W. Romero, E J. Bekkers, J M. Tomczak, M Hoogendoorn [Vrije Universiteit Amsterdam] (2020) http://t.cn/A6L4MooH view:http://t.cn/A6L4MooT GitHub:http://t.cn/A6L4Mooj  [组图共7张] 原图 ",,无,无,无,2020-06-15 05:06,微博 weibo.com,8,31,5
J6GN22F9S,"*《Self-Supervised Relational Reasoning for Representation Learning》M Patacchiola, A Storkey [University of Edinburgh] (2020) http://t.cn/A6L4Mcyp view:http://t.cn/A6L4Mcy9 GitHub:http://t.cn/A6L4Mcy0  [组图共18张] 原图 ",,无,无,无,2020-06-15 05:02,微博 weibo.com,24,37,9
J6GIN8jgz,早！  原图 ,,无,无,无,2020-06-15 04:52,Mac客户端,36,7,10
J6DWt1Lrn,晚安～  [组图共3张] 原图 ,,无,无,无,2020-06-14 21:47,Mac客户端,85,29,11
J6DUrpr7h,《爱可可老师24小时热门分享(2020.6.14)》  爱可可老师24小时热门分享(2020.6.14)  ,,无,无,无,2020-06-14 21:42,微博 weibo.com,7,3,0
J6CysgOeq,  原图 ,,无,无,无,2020-06-14 18:15,Mac客户端,301,115,23
